"","Year","Tm","Home_win_pct","Home_Games","Home_Wins","Away_win_pct","Away_Games","Away_Wins"
"734",1921,"WSH",0.605263157894737,76,46,0.435897435897436,78,34
"735",1922,"BOS",0.424657534246575,73,31,0.37037037037037,81,30
"736",1922,"BRO",0.564102564102564,78,44,0.415584415584416,77,32
"737",1922,"BSN",0.421052631578947,76,32,0.269230769230769,78,21
"738",1922,"CHC",0.513157894736842,76,39,0.5125,80,41
"739",1922,"CHW",0.558441558441558,77,43,0.435897435897436,78,34
"740",1922,"CIN",0.607594936708861,79,48,0.493506493506494,77,38
"741",1922,"CLE",0.55,80,44,0.453333333333333,75,34
"742",1922,"DET",0.558441558441558,77,43,0.461538461538462,78,36
"743",1922,"NYG",0.645569620253165,79,51,0.545454545454545,77,42
"744",1922,"NYY",0.649350649350649,77,50,0.571428571428571,77,44
"745",1922,"PHA",0.487179487179487,78,38,0.350649350649351,77,27
"746",1922,"PHI",0.454545454545455,77,35,0.285714285714286,77,22
"747",1922,"PIT",0.576923076923077,78,45,0.519480519480519,77,40
"748",1922,"SLB",0.701298701298701,77,54,0.506493506493506,77,39
"749",1922,"STL",0.545454545454545,77,42,0.558441558441558,77,43
"750",1922,"WSH",0.506329113924051,79,40,0.386666666666667,75,29
"751",1923,"BOS",0.474358974358974,78,37,0.315789473684211,76,24
"752",1923,"BRO",0.474358974358974,78,37,0.506493506493506,77,39
"753",1923,"BSN",0.285714285714286,77,22,0.41025641025641,78,32
"754",1923,"CHC",0.597402597402597,77,46,0.480519480519481,77,37
"755",1923,"CHW",0.4,75,30,0.481481481481481,81,39
"756",1923,"CIN",0.58974358974359,78,46,0.592105263157895,76,45
"757",1923,"CLE",0.538461538461538,78,42,0.533333333333333,75,40
"758",1923,"DET",0.584415584415584,77,45,0.487179487179487,78,38
"759",1923,"NYG",0.61038961038961,77,47,0.631578947368421,76,48
"760",1923,"NYY",0.605263157894737,76,46,0.684210526315789,76,52
"761",1923,"PHA",0.453333333333333,75,34,0.448717948717949,78,35
"762",1923,"PHI",0.266666666666667,75,20,0.375,80,30
"763",1923,"PIT",0.61038961038961,77,47,0.519480519480519,77,40
"764",1923,"SLB",0.512820512820513,78,40,0.447368421052632,76,34
"765",1923,"STL",0.538461538461538,78,42,0.486842105263158,76,37
"766",1923,"WSH",0.544303797468354,79,43,0.421052631578947,76,32
"767",1924,"BOS",0.532467532467532,77,41,0.325,80,26
"768",1924,"BRO",0.597402597402597,77,46,0.597402597402597,77,46
"769",1924,"BSN",0.368421052631579,76,28,0.320512820512821,78,25
"770",1924,"CHC",0.58974358974359,78,46,0.460526315789474,76,35
"771",1924,"CHW",0.480519480519481,77,37,0.376623376623377,77,29
"772",1924,"CIN",0.565789473684211,76,43,0.519480519480519,77,40
"773",1924,"CLE",0.493333333333333,75,37,0.384615384615385,78,30
"774",1924,"DET",0.576923076923077,78,45,0.525641025641026,78,41
"775",1924,"NYG",0.662337662337662,77,51,0.545454545454545,77,42
"776",1924,"NYY",0.576923076923077,78,45,0.586666666666667,75,44
"777",1924,"PHA",0.48,75,36,0.454545454545455,77,35
"778",1924,"PHI",0.342105263157895,76,26,0.381578947368421,76,29
"779",1924,"PIT",0.636363636363636,77,49,0.539473684210526,76,41
"780",1924,"SLB",0.525641025641026,78,41,0.44,75,33
"781",1924,"STL",0.519480519480519,77,40,0.324675324675325,77,25
"782",1924,"WSH",0.594936708860759,79,47,0.584415584415584,77,45
"783",1925,"BOS",0.373333333333333,75,28,0.246753246753247,77,19
"784",1925,"BRO",0.519480519480519,77,40,0.368421052631579,76,28
"785",1925,"BSN",0.486842105263158,76,37,0.428571428571429,77,33
"786",1925,"CHC",0.480519480519481,77,37,0.402597402597403,77,31
"787",1925,"CHW",0.571428571428571,77,44,0.454545454545455,77,35
"788",1925,"CIN",0.578947368421053,76,44,0.467532467532468,77,36
"789",1925,"CLE",0.480519480519481,77,37,0.423076923076923,78,33
"790",1925,"DET",0.558441558441558,77,43,0.481012658227848,79,38
"791",1925,"NYG",0.618421052631579,76,47,0.513157894736842,76,39
"792",1925,"NYY",0.531645569620253,79,42,0.350649350649351,77,27
"793",1925,"PHA",0.662337662337662,77,51,0.486842105263158,76,37
"794",1925,"PHI",0.493506493506494,77,38,0.394736842105263,76,30
"795",1925,"PIT",0.675324675324675,77,52,0.565789473684211,76,43
"796",1925,"SLB",0.576923076923077,78,45,0.486842105263158,76,37
"797",1925,"STL",0.631578947368421,76,48,0.376623376623377,77,29
"798",1925,"WSH",0.697368421052632,76,53,0.565789473684211,76,43
"799",1926,"BOS",0.324675324675325,77,25,0.272727272727273,77,21
"800",1926,"BRO",0.5,76,38,0.417721518987342,79,33
"801",1926,"BSN",0.558441558441558,77,43,0.302631578947368,76,23
"802",1926,"CHC",0.628205128205128,78,49,0.428571428571429,77,33
"803",1926,"CHW",0.594936708860759,79,47,0.447368421052632,76,34
"804",1926,"CIN",0.688311688311688,77,53,0.425,80,34
"805",1926,"CLE",0.6125,80,49,0.527027027027027,74,39
"806",1926,"DET",0.481481481481481,81,39,0.526315789473684,76,40
"807",1926,"NYG",0.565789473684211,76,43,0.413333333333333,75,31
"808",1926,"NYY",0.666666666666667,75,50,0.5125,80,41
"809",1926,"PHA",0.619718309859155,71,44,0.493670886075949,79,39
"810",1926,"PHI",0.434210526315789,76,33,0.328947368421053,76,25
"811",1926,"PIT",0.620253164556962,79,49,0.448717948717949,78,35
"812",1926,"SLB",0.506329113924051,79,40,0.289473684210526,76,22
"813",1926,"STL",0.594936708860759,79,47,0.545454545454545,77,42
"814",1926,"WSH",0.567567567567568,74,42,0.5,78,39
"815",1927,"BOS",0.371794871794872,78,29,0.289473684210526,76,22
"816",1927,"BRO",0.459459459459459,74,34,0.3875,80,31
"817",1927,"BSN",0.432432432432432,74,32,0.345679012345679,81,28
"818",1927,"CHC",0.641025641025641,78,50,0.466666666666667,75,35
"819",1927,"CHW",0.506666666666667,75,38,0.41025641025641,78,32
"820",1927,"CIN",0.5625,80,45,0.410958904109589,73,30
"821",1927,"CLE",0.454545454545455,77,35,0.407894736842105,76,31
"822",1927,"DET",0.564102564102564,78,44,0.487179487179487,78,38
"823",1927,"NYG",0.662162162162162,74,49,0.530864197530864,81,43
"824",1927,"NYY",0.74025974025974,77,57,0.67948717948718,78,53
"825",1927,"PHA",0.649350649350649,77,50,0.525641025641026,78,41
"826",1927,"PHI",0.435897435897436,78,34,0.220779220779221,77,17
"827",1927,"PIT",0.607594936708861,79,48,0.597402597402597,77,46
"828",1927,"SLB",0.487179487179487,78,38,0.272727272727273,77,21
"829",1927,"STL",0.6875,80,55,0.506849315068493,73,37
"830",1927,"WSH",0.645569620253165,79,51,0.435897435897436,78,34
"831",1928,"BOS",0.351351351351351,74,26,0.3875,80,31
"832",1928,"BRO",0.532467532467532,77,41,0.461538461538462,78,36
"833",1928,"BSN",0.328947368421053,76,25,0.324675324675325,77,25
"834",1928,"CHC",0.675324675324675,77,52,0.506493506493506,77,39
"835",1928,"CHW",0.474358974358974,78,37,0.454545454545455,77,35
"836",1928,"CIN",0.564102564102564,78,44,0.453333333333333,75,34
"837",1928,"CLE",0.363636363636364,77,28,0.435897435897436,78,34
"838",1928,"DET",0.467532467532468,77,36,0.415584415584416,77,32
"839",1928,"NYG",0.662337662337662,77,51,0.538461538461538,78,42
"840",1928,"NYY",0.675324675324675,77,52,0.636363636363636,77,49
"841",1928,"PHA",0.675324675324675,77,52,0.605263157894737,76,46
"842",1928,"PHI",0.346666666666667,75,26,0.220779220779221,77,17
"843",1928,"PIT",0.61038961038961,77,47,0.506666666666667,75,38
"844",1928,"SLB",0.558441558441558,77,43,0.506493506493506,77,39
"845",1928,"STL",0.545454545454545,77,42,0.688311688311688,77,53
"846",1928,"WSH",0.4625,80,37,0.506666666666667,75,38
"847",1929,"BOS",0.41025641025641,78,32,0.337662337662338,77,26
"848",1929,"BRO",0.545454545454545,77,42,0.368421052631579,76,28
"849",1929,"BSN",0.441558441558442,77,34,0.285714285714286,77,22
"850",1929,"CHC",0.666666666666667,78,52,0.58974358974359,78,46
"851",1929,"CHW",0.460526315789474,76,35,0.315789473684211,76,24
"852",1929,"CIN",0.487179487179487,78,38,0.363636363636364,77,28
"853",1929,"CLE",0.578947368421053,76,44,0.486842105263158,76,37
"854",1929,"DET",0.493506493506494,77,38,0.41025641025641,78,32
"855",1929,"NYG",0.506493506493506,77,39,0.6,75,45
"856",1929,"NYY",0.636363636363636,77,49,0.506493506493506,77,39
"857",1929,"PHA",0.77027027027027,74,57,0.61038961038961,77,47
"858",1929,"PHI",0.513157894736842,76,39,0.41025641025641,78,32
"859",1929,"PIT",0.592105263157895,76,45,0.551282051282051,78,43
"860",1929,"SLB",0.532467532467532,77,41,0.493506493506494,77,38
"861",1929,"STL",0.558441558441558,77,43,0.454545454545455,77,35
"862",1929,"WSH",0.474358974358974,78,37,0.453333333333333,75,34
"863",1930,"BOS",0.394736842105263,76,30,0.282051282051282,78,22
"864",1930,"BRO",0.636363636363636,77,49,0.480519480519481,77,37
"865",1930,"BSN",0.506493506493506,77,39,0.402597402597403,77,31
"866",1930,"CHC",0.645569620253165,79,51,0.506493506493506,77,39
"867",1930,"CHW",0.435897435897436,78,34,0.368421052631579,76,28
"868",1930,"CIN",0.480519480519481,77,37,0.285714285714286,77,22
"869",1930,"CLE",0.571428571428571,77,44,0.480519480519481,77,37
"870",1930,"DET",0.576923076923077,78,45,0.394736842105263,76,30
"871",1930,"NYG",0.597402597402597,77,46,0.532467532467532,77,41
"872",1930,"NYY",0.618421052631579,76,47,0.5,78,39
"873",1930,"PHA",0.763157894736842,76,58,0.564102564102564,78,44
"874",1930,"PHI",0.454545454545455,77,35,0.215189873417722,79,17
"875",1930,"PIT",0.545454545454545,77,42,0.493506493506494,77,38
"876",1930,"SLB",0.487179487179487,78,38,0.342105263157895,76,26
"877",1930,"STL",0.688311688311688,77,53,0.506493506493506,77,39
"878",1930,"WSH",0.727272727272727,77,56,0.493506493506494,77,38
"879",1931,"BOS",0.4875,80,39,0.315068493150685,73,23
"880",1931,"BRO",0.605263157894737,76,46,0.428571428571429,77,33
"881",1931,"BSN",0.461538461538462,78,36,0.358974358974359,78,28
"882",1931,"CHC",0.649350649350649,77,50,0.430379746835443,79,34
"883",1931,"CHW",0.402597402597403,77,31,0.316455696202532,79,25
"884",1931,"CIN",0.493506493506494,77,38,0.25974025974026,77,20
"885",1931,"CLE",0.592105263157895,76,45,0.417721518987342,79,33
"886",1931,"DET",0.467532467532468,77,36,0.324675324675325,77,25
"887",1931,"NYG",0.641025641025641,78,50,0.493333333333333,75,37
"888",1931,"NYY",0.662337662337662,77,51,0.551282051282051,78,43
"889",1931,"PHA",0.8,75,60,0.602564102564103,78,47
"890",1931,"PHI",0.526315789473684,76,40,0.329113924050633,79,26
"891",1931,"PIT",0.564102564102564,78,44,0.402597402597403,77,31
"892",1931,"SLB",0.506493506493506,77,39,0.311688311688312,77,24
"893",1931,"STL",0.692307692307692,78,54,0.618421052631579,76,47
"894",1931,"WSH",0.69620253164557,79,55,0.480519480519481,77,37
"895",1932,"BOS",0.350649350649351,77,27,0.207792207792208,77,16
"896",1932,"BRO",0.564102564102564,78,44,0.486842105263158,76,37
"897",1932,"BSN",0.571428571428571,77,44,0.423076923076923,78,33
"898",1932,"CHC",0.688311688311688,77,53,0.480519480519481,77,37
"899",1932,"CHW",0.363636363636364,77,28,0.28,75,21
"900",1932,"CIN",0.428571428571429,77,33,0.346153846153846,78,27
"901",1932,"CLE",0.558441558441558,77,43,0.578947368421053,76,44
"902",1932,"DET",0.538461538461538,78,42,0.453333333333333,75,34
"903",1932,"NYG",0.480519480519481,77,37,0.454545454545455,77,35
"904",1932,"NYY",0.805194805194805,77,62,0.569620253164557,79,45
"905",1932,"PHA",0.662337662337662,77,51,0.558441558441558,77,43
"906",1932,"PHI",0.584415584415584,77,45,0.428571428571429,77,33
"907",1932,"PIT",0.592105263157895,76,45,0.525641025641026,78,41
"908",1932,"SLB",0.44,75,33,0.379746835443038,79,30
"909",1932,"STL",0.531645569620253,79,42,0.38961038961039,77,30
"910",1932,"WSH",0.662337662337662,77,51,0.545454545454545,77,42
"911",1933,"BOS",0.444444444444444,72,32,0.402597402597403,77,31
"912",1933,"BRO",0.45,80,36,0.376623376623377,77,29
"913",1933,"BSN",0.584415584415584,77,45,0.481012658227848,79,38
"914",1933,"CHC",0.708860759493671,79,56,0.4,75,30
"915",1933,"CHW",0.454545454545455,77,35,0.432432432432432,74,32
"916",1933,"CIN",0.468354430379747,79,37,0.283783783783784,74,21
"917",1933,"CLE",0.584415584415584,77,45,0.405405405405405,74,30
"918",1933,"DET",0.551282051282051,78,43,0.415584415584416,77,32
"919",1933,"NYG",0.623376623376623,77,48,0.544303797468354,79,43
"920",1933,"NYY",0.68,75,51,0.519480519480519,77,40
"921",1933,"PHA",0.605263157894737,76,46,0.434210526315789,76,33
"922",1933,"PHI",0.444444444444444,72,32,0.35,80,28
"923",1933,"PIT",0.649350649350649,77,50,0.480519480519481,77,37
"924",1933,"SLB",0.38961038961039,77,30,0.328947368421053,76,25
"925",1933,"STL",0.61038961038961,77,47,0.454545454545455,77,35
"926",1933,"WSH",0.605263157894737,76,46,0.688311688311688,77,53
"927",1934,"BOS",0.545454545454545,77,42,0.447368421052632,76,34
"928",1934,"BRO",0.558441558441558,77,43,0.368421052631579,76,28
"929",1934,"BSN",0.533333333333333,75,40,0.493506493506494,77,38
"930",1934,"CHC",0.61038961038961,77,47,0.52,75,39
"931",1934,"CHW",0.386666666666667,75,29,0.307692307692308,78,24
"932",1934,"CIN",0.384615384615385,78,30,0.297297297297297,74,22
"933",1934,"CLE",0.602564102564103,78,47,0.5,76,38
"934",1934,"DET",0.675,80,54,0.635135135135135,74,47
"935",1934,"NYG",0.653333333333333,75,49,0.564102564102564,78,44
"936",1934,"NYY",0.688311688311688,77,53,0.532467532467532,77,41
"937",1934,"PHA",0.447368421052632,76,34,0.441558441558442,77,34
"938",1934,"PHI",0.492957746478873,71,35,0.269230769230769,78,21
"939",1934,"PIT",0.576923076923077,78,45,0.397260273972603,73,29
"940",1934,"SLB",0.473684210526316,76,36,0.397435897435897,78,31
"941",1934,"STL",0.623376623376623,77,48,0.61038961038961,77,47
"942",1934,"WSH",0.447368421052632,76,34,0.40506329113924,79,32
"943",1935,"BOS",0.518987341772152,79,41,0.493333333333333,75,37
"944",1935,"BRO",0.493506493506494,77,38,0.415584415584416,77,32
"945",1935,"BSN",0.333333333333333,75,25,0.166666666666667,78,13
"946",1935,"CHC",0.727272727272727,77,56,0.571428571428571,77,44
"947",1935,"CHW",0.545454545454545,77,42,0.421052631578947,76,32
"948",1935,"CIN",0.539473684210526,76,41,0.346153846153846,78,27
"949",1935,"CLE",0.623376623376623,77,48,0.430379746835443,79,34
"950",1935,"DET",0.670886075949367,79,53,0.547945205479452,73,40
"951",1935,"NYG",0.632911392405063,79,50,0.532467532467532,77,41
"952",1935,"NYY",0.554054054054054,74,41,0.64,75,48
"953",1935,"PHA",0.416666666666667,72,30,0.363636363636364,77,28
"954",1935,"PHI",0.443037974683544,79,35,0.376623376623377,77,29
"955",1935,"PIT",0.597402597402597,77,46,0.526315789473684,76,40
"956",1935,"SLB",0.407894736842105,76,31,0.430379746835443,79,34
"957",1935,"STL",0.688311688311688,77,53,0.558441558441558,77,43
"958",1935,"WSH",0.480519480519481,77,37,0.38961038961039,77,30
"959",1936,"BOS",0.61038961038961,77,47,0.346153846153846,78,27
"960",1936,"BRO",0.468354430379747,79,37,0.38961038961039,77,30
"961",1936,"BSN",0.443037974683544,79,35,0.461538461538462,78,36
"962",1936,"CHC",0.649350649350649,77,50,0.480519480519481,77,37
"963",1936,"CHW",0.573333333333333,75,43,0.487179487179487,78,38
"964",1936,"CIN",0.552631578947368,76,42,0.41025641025641,78,32
"965",1936,"CLE",0.604938271604938,81,49,0.407894736842105,76,31
"966",1936,"DET",0.571428571428571,77,44,0.506493506493506,77,39
"967",1936,"NYG",0.666666666666667,78,52,0.526315789473684,76,40
"968",1936,"NYY",0.727272727272727,77,56,0.58974358974359,78,46
"969",1936,"PHA",0.402597402597403,77,31,0.285714285714286,77,22
"970",1936,"PHI",0.384615384615385,78,30,0.315789473684211,76,24
"971",1936,"PIT",0.605263157894737,76,46,0.475,80,38
"972",1936,"SLB",0.402597402597403,77,31,0.333333333333333,78,26
"973",1936,"STL",0.558441558441558,77,43,0.564102564102564,78,44
"974",1936,"WSH",0.545454545454545,77,42,0.526315789473684,76,40
"975",1937,"BOS",0.594594594594595,74,44,0.45,80,36
"976",1937,"BRO",0.473684210526316,76,36,0.329113924050633,79,26
"977",1937,"BSN",0.565789473684211,76,43,0.473684210526316,76,36
"978",1937,"CHC",0.58974358974359,78,46,0.618421052631579,76,47
"979",1937,"CHW",0.61038961038961,77,47,0.506493506493506,77,39
"980",1937,"CIN",0.35,80,28,0.373333333333333,75,28
"981",1937,"CLE",0.641025641025641,78,50,0.423076923076923,78,33
"982",1937,"DET",0.636363636363636,77,49,0.512820512820513,78,40
"983",1937,"NYG",0.666666666666667,75,50,0.584415584415584,77,45
"984",1937,"NYY",0.721518987341772,79,57,0.576923076923077,78,45
"985",1937,"PHA",0.341772151898734,79,27,0.36,75,27
"986",1937,"PHI",0.391891891891892,74,29,0.395061728395062,81,32
"987",1937,"PIT",0.58974358974359,78,46,0.526315789473684,76,40
"988",1937,"SLB",0.320512820512821,78,25,0.269230769230769,78,21
"989",1937,"STL",0.5625,80,45,0.467532467532468,77,36
"990",1937,"WSH",0.5375,80,43,0.384615384615385,78,30
"991",1938,"BOS",0.693333333333333,75,52,0.48,75,36
"992",1938,"BRO",0.418918918918919,74,31,0.493506493506494,77,38
"993",1938,"BSN",0.6,75,45,0.41025641025641,78,32
"994",1938,"CHC",0.571428571428571,77,44,0.584415584415584,77,45
"995",1938,"CHW",0.452054794520548,73,33,0.421052631578947,76,32
"996",1938,"CIN",0.558441558441558,77,43,0.527027027027027,74,39
"997",1938,"CLE",0.605263157894737,76,46,0.519480519480519,77,40
"998",1938,"DET",0.607594936708861,79,48,0.473684210526316,76,36
"999",1938,"NYG",0.589041095890411,73,43,0.506329113924051,79,40
"1000",1938,"NYY",0.69620253164557,79,55,0.564102564102564,78,44
"1001",1938,"PHA",0.368421052631579,76,28,0.320512820512821,78,25
"1002",1938,"PHI",0.346666666666667,75,26,0.25,76,19
"1003",1938,"PIT",0.564102564102564,78,44,0.567567567567568,74,42
"1004",1938,"SLB",0.402597402597403,77,31,0.30379746835443,79,24
"1005",1938,"STL",0.444444444444444,81,36,0.466666666666667,75,35
"1006",1938,"WSH",0.564102564102564,78,44,0.418918918918919,74,31
"1007",1939,"BOS",0.56,75,42,0.61038961038961,77,47
"1008",1939,"BRO",0.653846153846154,78,51,0.417721518987342,79,33
"1009",1939,"BSN",0.506849315068493,73,37,0.329113924050633,79,26
"1010",1939,"CHC",0.55,80,44,0.526315789473684,76,40
"1011",1939,"CHW",0.649350649350649,77,50,0.448717948717949,78,35
"1012",1939,"CIN",0.679012345679012,81,55,0.56,75,42
"1013",1939,"CLE",0.571428571428571,77,44,0.558441558441558,77,43
"1014",1939,"DET",0.538461538461538,78,42,0.506493506493506,77,39
"1015",1939,"NYG",0.554054054054054,74,41,0.467532467532468,77,36
"1016",1939,"NYY",0.675324675324675,77,52,0.72,75,54
"1017",1939,"PHA",0.368421052631579,76,28,0.350649350649351,77,27
"1018",1939,"PHI",0.391891891891892,74,29,0.205128205128205,78,16
"1019",1939,"PIT",0.454545454545455,77,35,0.434210526315789,76,33
"1020",1939,"SLB",0.230769230769231,78,18,0.320512820512821,78,25
"1021",1939,"STL",0.645569620253165,79,51,0.539473684210526,76,41
"1022",1939,"WSH",0.480519480519481,77,37,0.368421052631579,76,28
"1023",1940,"BOS",0.569620253164557,79,45,0.493333333333333,75,37
"1024",1940,"BRO",0.506172839506173,81,41,0.626666666666667,75,47
"1025",1940,"BSN",0.466666666666667,75,35,0.38961038961039,77,30
"1026",1940,"CHC",0.519480519480519,77,40,0.454545454545455,77,35
"1027",1940,"CHW",0.525641025641026,78,41,0.532467532467532,77,41
"1028",1940,"CIN",0.714285714285714,77,55,0.576923076923077,78,45
"1029",1940,"CLE",0.621951219512195,82,51,0.520547945205479,73,38
"1030",1940,"DET",0.632911392405063,79,50,0.526315789473684,76,40
"1031",1940,"NYG",0.434210526315789,76,33,0.513157894736842,76,39
"1032",1940,"NYY",0.684210526315789,76,52,0.455696202531646,79,36
"1033",1940,"PHA",0.408450704225352,71,29,0.301204819277108,83,25
"1034",1940,"PHI",0.30379746835443,79,24,0.351351351351351,74,26
"1035",1940,"PIT",0.533333333333333,75,40,0.469135802469136,81,38
"1036",1940,"SLB",0.480519480519481,77,37,0.379746835443038,79,30
"1037",1940,"STL",0.532467532467532,77,41,0.544303797468354,79,43
"1038",1940,"WSH",0.467532467532468,77,36,0.363636363636364,77,28
"1039",1941,"BOS",0.61038961038961,77,47,0.474358974358974,78,37
"1040",1941,"BRO",0.658227848101266,79,52,0.615384615384615,78,48
"1041",1941,"BSN",0.421052631578947,76,32,0.375,80,30
"1042",1941,"CHC",0.493506493506494,77,38,0.41025641025641,78,32
"1043",1941,"CHW",0.481012658227848,79,38,0.506493506493506,77,39
"1044",1941,"CIN",0.569620253164557,79,45,0.573333333333333,75,43
"1045",1941,"CLE",0.545454545454545,77,42,0.423076923076923,78,33
"1046",1941,"DET",0.558441558441558,77,43,0.41025641025641,78,32
"1047",1941,"NYG",0.487179487179487,78,38,0.461538461538462,78,36
"1048",1941,"NYY",0.653846153846154,78,51,0.641025641025641,78,50
"1049",1941,"PHA",0.467532467532468,77,36,0.363636363636364,77,28
"1050",1941,"PHI",0.302631578947368,76,23,0.253164556962025,79,20
"1051",1941,"PIT",0.576923076923077,78,45,0.461538461538462,78,36
"1052",1941,"SLB",0.506329113924051,79,40,0.384615384615385,78,30
"1053",1941,"STL",0.670886075949367,79,53,0.578947368421053,76,44
"1054",1941,"WSH",0.512820512820513,78,40,0.384615384615385,78,30
"1055",1942,"BOS",0.688311688311688,77,53,0.533333333333333,75,40
"1056",1942,"BRO",0.721518987341772,79,57,0.618421052631579,76,47
"1057",1942,"BSN",0.464788732394366,71,33,0.329113924050633,79,26
"1058",1942,"CHC",0.461538461538462,78,36,0.415584415584416,77,32
"1059",1942,"CHW",0.5,70,35,0.397435897435897,78,31
"1060",1942,"CIN",0.493506493506494,77,38,0.493506493506494,77,38
"1061",1942,"CLE",0.4875,80,39,0.473684210526316,76,36
"1062",1942,"DET",0.558441558441558,77,43,0.379746835443038,79,30
"1063",1942,"NYG",0.594936708860759,79,47,0.506666666666667,75,38
"1064",1942,"NYY",0.753246753246753,77,58,0.584415584415584,77,45
"1065",1942,"PHA",0.328947368421053,76,25,0.384615384615385,78,30
"1066",1942,"PHI",0.310810810810811,74,23,0.246753246753247,77,19
"1067",1942,"PIT",0.532467532467532,77,41,0.337837837837838,74,25
"1068",1942,"SLB",0.519480519480519,77,40,0.567567567567568,74,42
"1069",1942,"STL",0.769230769230769,78,60,0.58974358974359,78,46
"1070",1942,"WSH",0.454545454545455,77,35,0.364864864864865,74,27
"1071",1943,"BOS",0.506493506493506,77,39,0.371794871794872,78,29
"1072",1943,"BRO",0.597402597402597,77,46,0.460526315789474,76,35
"1073",1943,"BSN",0.493506493506494,77,38,0.394736842105263,76,30
"1074",1943,"CHC",0.48,75,36,0.481012658227848,79,38
"1075",1943,"CHW",0.526315789473684,76,40,0.531645569620253,79,42
"1076",1943,"CIN",0.615384615384615,78,48,0.506493506493506,77,39
"1077",1943,"CLE",0.571428571428571,77,44,0.5,76,38
"1078",1943,"DET",0.576923076923077,78,45,0.428571428571429,77,33
"1079",1943,"NYG",0.441558441558442,77,34,0.265822784810127,79,21
"1080",1943,"NYY",0.701298701298701,77,54,0.564102564102564,78,44
"1081",1943,"PHA",0.341772151898734,79,27,0.289473684210526,76,22
"1082",1943,"PHI",0.423076923076923,78,33,0.392405063291139,79,31
"1083",1943,"PIT",0.602564102564103,78,47,0.417721518987342,79,33
"1084",1943,"SLB",0.571428571428571,77,44,0.368421052631579,76,28
"1085",1943,"STL",0.716049382716049,81,58,0.618421052631579,76,47
"1086",1943,"WSH",0.578947368421053,76,44,0.519480519480519,77,40
"1087",1944,"BOS",0.602564102564103,78,47,0.384615384615385,78,30
"1088",1944,"BRO",0.480519480519481,77,37,0.333333333333333,78,26
"1089",1944,"BSN",0.487179487179487,78,38,0.350649350649351,77,27
"1090",1944,"CHC",0.448717948717949,78,35,0.506329113924051,79,40
"1091",1944,"CHW",0.532467532467532,77,41,0.38961038961039,77,30
"1092",1944,"CIN",0.576923076923077,78,45,0.571428571428571,77,44
"1093",1944,"CLE",0.5,78,39,0.428571428571429,77,33
"1094",1944,"DET",0.551282051282051,78,43,0.576923076923077,78,45
"1095",1944,"NYG",0.52,75,39,0.35,80,28
"1096",1944,"NYY",0.602564102564103,78,47,0.473684210526316,76,36
"1097",1944,"PHA",0.513157894736842,76,39,0.417721518987342,79,33
"1098",1944,"PHI",0.367088607594937,79,29,0.426666666666667,75,32
"1099",1944,"PIT",0.604938271604938,81,49,0.532467532467532,77,41
"1100",1944,"SLB",0.701298701298701,77,54,0.454545454545455,77,35
"1101",1944,"STL",0.701298701298701,77,54,0.6375,80,51
"1102",1944,"WSH",0.519480519480519,77,40,0.311688311688312,77,24
"1103",1945,"BOS",0.538461538461538,78,42,0.367088607594937,79,29
"1104",1945,"BRO",0.615384615384615,78,48,0.506493506493506,77,39
"1105",1945,"BSN",0.48,75,36,0.392405063291139,79,31
"1106",1945,"CHC",0.644736842105263,76,49,0.620253164556962,79,49
"1107",1945,"CHW",0.594594594594595,74,44,0.355263157894737,76,27
"1108",1945,"CIN",0.467532467532468,77,36,0.324675324675325,77,25
"1109",1945,"CLE",0.571428571428571,77,44,0.414285714285714,70,29
"1110",1945,"DET",0.657894736842105,76,50,0.481012658227848,79,38
"1111",1945,"NYG",0.602564102564103,78,47,0.407894736842105,76,31
"1112",1945,"NYY",0.631578947368421,76,48,0.434210526315789,76,33
"1113",1945,"PHA",0.506493506493506,77,39,0.171052631578947,76,13
"1114",1945,"PHI",0.285714285714286,77,22,0.311688311688312,77,24
"1115",1945,"PIT",0.569620253164557,79,45,0.486842105263158,76,37
"1116",1945,"SLB",0.618421052631579,76,47,0.435897435897436,78,34
"1117",1945,"STL",0.615384615384615,78,48,0.61038961038961,77,47
"1118",1945,"WSH",0.58974358974359,78,46,0.525641025641026,78,41
"1119",1946,"BOS",0.782051282051282,78,61,0.551282051282051,78,43
"1120",1946,"BRO",0.708860759493671,79,56,0.512820512820513,78,40
"1121",1946,"BSN",0.584415584415584,77,45,0.467532467532468,77,36
"1122",1946,"CHC",0.571428571428571,77,44,0.487179487179487,78,38
"1123",1946,"CHW",0.506329113924051,79,40,0.447368421052632,76,34
"1124",1946,"CIN",0.454545454545455,77,35,0.40506329113924,79,32
"1125",1946,"CLE",0.467532467532468,77,36,0.40506329113924,79,32
"1126",1946,"DET",0.607594936708861,79,48,0.578947368421053,76,44
"1127",1946,"NYG",0.493506493506494,77,38,0.298701298701299,77,23
"1128",1946,"NYY",0.61038961038961,77,47,0.519480519480519,77,40
"1129",1946,"PHA",0.397435897435897,78,31,0.233766233766234,77,18
"1130",1946,"PHI",0.525641025641026,78,41,0.363636363636364,77,28
"1131",1946,"PIT",0.474358974358974,78,37,0.337662337662338,77,26
"1132",1946,"SLB",0.454545454545455,77,35,0.392405063291139,79,31
"1133",1946,"STL",0.628205128205128,78,49,0.628205128205128,78,49
"1134",1946,"WSH",0.5,76,38,0.481012658227848,79,38
